Ordem,OS,OS UNICA,FINAL,EQUIPE,RESPONSAVEL,CANAL,STATUS,CODIGO/CLIENTE,PRODUTO,QTD,DATA DE ENTREGA,SEMANA NO ANO,MES ENTREGA,ANO ENTREGA,ANO-MES entrega,CATEGORIA CONVERSOR,QUANTIDADE PONDERADA
7131.0,15320-1,15320,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,6007,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL 14X21 PRETA,"173,0",09/10/2024,2024-41,10,2024,10-2024,Brochura,173
7133.0,15301-1,15301,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,6175,AGENDA PLANNER CICEROS 2025 MELISSA DIÁRIA 14X21 FAVO DE ABELHAS,"150,0",09/10/2024,2024-41,10,2024,10-2024,Brochura,150
7135.0,15391-1,15391,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,6571,AGENDA PLANNER WIRE-O 2025 MELISSA SEMANAL NOTAS C/ DIVISÓRIAS A5 CASA DAS ABELHAS LILÁS,"310,0",11/10/2024,2024-41,10,2024,10-2024,Wire-o com fita,620
7136.0,15391-2,15391,2,EQ-7,CASSIA,SITE,ENTREGA TOTAL,6571,AGENDA PLANNER WIRE-O 2025 MELISSA SEMANAL NOTAS C/ DIVISÓRIAS A5 CASA DAS ABELHAS LILÁS,"60,0",11/10/2024,2024-41,10,2024,10-2024,Wire-o com fita,120
7137.0,15268-1,15268,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7288,CALENDARIO DE MESA 20X15 CICEROS 2025 ATELIÊ,"300,0",08/10/2024,2024-41,10,2024,10-2024,Calendário com capa,450
7138.0,15269-1,15269,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7295,CALENDARIO DE MESA 20X15 CICEROS 2025 BOSSA NOVA,"300,0",08/10/2024,2024-41,10,2024,10-2024,Calendário com capa,450
7139.0,15410-1,15410,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7264,CALENDÁRIO DE MESA 13X15 CICEROS 2025 BOSSA NOVA,"713,0",07/10/2024,2024-41,10,2024,10-2024,Calendário,"534,75"
7140.0,15410-2,15410,2,EQ-8,MARGO,SITE,ENTREGA TOTAL,7264,CALENDÁRIO DE MESA 13X15 CICEROS 2025 BOSSA NOVA,"100,0",07/10/2024,2024-41,10,2024,10-2024,Calendário,75
7141.0,15267-1,15267,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7325,CALENDARIO DE PAREDE A3 CICEROS 2025 ATELIÊ,"300,0",10/10/2024,2024-41,10,2024,10-2024,Calendário,225
7142.0,15372-1,15372,1,EQ-9,FRAN,ATACADO,ENTREGA TOTAL,5888,AGENDA PLANNER ARGOLADO 2025 ATELIÊ SEMANAL NOTAS A5 OFF WHITE,"225,0",08/10/2024,2024-41,10,2024,10-2024,Argolados,"337,5"
7144.0,15354-1,15354,1,EQ-9,FRAN,ATACADO,ENTREGA TOTAL,6588,"AGENDA PLANNER WIRE-O 2025 KRAFT DIÁRIA 11,5X16 LINHA E PONTO","160,0",09/10/2024,2024-41,10,2024,10-2024,Wire-o com fita,320
7146.0,15237-1,15237,1,EQ-9,FRAN,ATACADO,ENTREGA TOTAL,3365,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERMELHO QUENTE,"100,0",10/10/2024,2024-41,10,2024,10-2024,Argolados,150
7147.0,14922-1,14922,1,EQ-9,FRAN,ATACADO,ENTREGA TOTAL,3365,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERMELHO QUENTE,"150,0",10/10/2024,2024-41,10,2024,10-2024,Argolados,225
7148.0,15343-1,15343,1,EQ-9,FRAN,ATACADO,ENTREGA TOTAL,6410,AGENDA PLANNER WIRE-O 2025 CLÁSSICA DIÁRIA A5 CAFÉ,"268,0",11/10/2024,2024-41,10,2024,10-2024,Wire-o com fita,536
7149.0,15343-2,15343,2,EQ-9,FRAN,SITE,ENTREGA TOTAL,6410,AGENDA PLANNER WIRE-O 2025 CLÁSSICA DIÁRIA A5 CAFÉ,"90,0",11/10/2024,2024-41,10,2024,10-2024,Wire-o com fita,180
7150.0,15195-2,15195,2,EQ-9,FRAN,ATACADO,ENTREGA TOTAL,7721,CADERNO ESPIRAL BOSSA NOVA PAUTADO 20X28 PONTOS AZUL 160 FLS,"200,0",11/10/2024,2024-41,10,2024,10-2024,Wire-o Simples,200
7151.0,15402-1,15402,1,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"50,0",07/10/2024,2024-41,10,2024,10-2024,Revistas(Individuais),30
7152.0,15498-1,15498,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,5024,REFIL CADERNO CRIATIVO ARGOLADO 99 FLS PÓLEN 80G PLANNER PERMANENTE SEMANAL NOTAS A5 C/ DIVISÓRIAS,"500,0",10/10/2024,2024-41,10,2024,10-2024,Refil,150
7153.0,15329-1,15329,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6090,"AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL PLANEJAMENTO 17X19,5 CARAMELO","260,0",14/10/2024,2024-42,10,2024,10-2024,Brochura,260
7155.0,15369-1,15369,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,5826,AGENDA PLANNER ARGOLADO 2025 ASTRAL SEMANAL NOTAS A5 ECLIPSE CARAMELO,"260,0",15/10/2024,2024-42,10,2024,10-2024,Argolados,390
7157.0,15381-1,15381,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6533,AGENDA PLANNER WIRE-O 2025 KRAFT SEMANAL ANOTAÇÕES A5 2025,"260,0",15/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,520
7158.0,15381-2,15381,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6533,AGENDA PLANNER WIRE-O 2025 KRAFT SEMANAL ANOTAÇÕES A5 2025,"70,0",15/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,140
7159.0,15342-1,15342,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6366,AGENDA PLANNER WIRE-O 2025 ASTRAL DIÁRIA A5 ECLIPSE PRETO,"340,0",16/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,680
7160.0,15342-2,15342,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6366,AGENDA PLANNER WIRE-O 2025 ASTRAL DIÁRIA A5 ECLIPSE PRETO,"110,0",16/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,220
7161.0,15341-1,15341,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6328,AGENDA PLANNER CICEROS 2025 PÓLEN SEMANAL 9X13 AROMAS AMARELO,"450,0",16/10/2024,2024-42,10,2024,10-2024,Brochura,450
7162.0,15255-1,15255,1,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6328,AGENDA PLANNER CICEROS 2025 PÓLEN SEMANAL 9X13 AROMAS AMARELO,"210,0",16/10/2024,2024-42,10,2024,10-2024,Brochura,210
7163.0,15323-1,15323,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6113,AGENDA PLANNER CICEROS 2025 ATELIÊ SEMANAL 14X21 PRETO,"380,0",05/11/2024,2024-45,11,2024,11-2024,Brochura,380
7164.0,15323-2,15323,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6113,AGENDA PLANNER CICEROS 2025 ATELIÊ SEMANAL 14X21 PRETO,"130,0",05/11/2024,2024-45,11,2024,11-2024,Brochura,130
7165.0,15298-1,15298,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,5987,AGENDA PLANNER CICEROS 2025 CLÁSSICA DIÁRIA 14X21 VERMELHO QUENTE,"190,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,190
7166.0,15298-2,15298,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,5987,AGENDA PLANNER CICEROS 2025 CLÁSSICA DIÁRIA 14X21 VERMELHO QUENTE,"143,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,143
7167.0,15304-1,15304,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6304,AGENDA PLANNER CICEROS 2025 PÓLEN DIÁRIA 14X21 AROMAS OFF WHITE,"160,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,160
7168.0,15304-2,15304,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6304,AGENDA PLANNER CICEROS 2025 PÓLEN DIÁRIA 14X21 AROMAS OFF WHITE,"70,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,70
7169.0,15312-1,15312,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6076,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL ANOTAÇÕES 14X21 VERDE OLIVA,"425,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,425
7170.0,15312-2,15312,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6076,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL ANOTAÇÕES 14X21 VERDE OLIVA,"100,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,100
7171.0,15311-1,15311,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6069,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL ANOTAÇÕES 14X21 PRETA,"235,0",19/10/2024,2024-42,10,2024,10-2024,Brochura,235
7172.0,15311-2,15311,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6069,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL ANOTAÇÕES 14X21 PRETA,"90,0",19/10/2024,2024-42,10,2024,10-2024,Brochura,90
7173.0,15310-1,15310,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6052,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL ANOTAÇÕES 14X21 CARAMELO,"240,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,240
7174.0,15310-2,15310,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,6052,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL ANOTAÇÕES 14X21 CARAMELO,"100,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,100
7175.0,15408-1,15408,1,EQ-2,DEYVSON,PERSONALIZADO,ENTREGA TOTAL,P27,CADERNO WIRE-O A5$A5$POLICROMIA,"65,0",14/10/2024,2024-42,10,2024,10-2024,Wire-o sem fita,78
7176.0,15403-1,15403,1,EQ-2,DEYVSON,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"50,0",14/10/2024,2024-42,10,2024,10-2024,Brochura,50
7177.0,15400-1,15400,1,EQ-2,DEYVSON,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"50,0",14/10/2024,2024-42,10,2024,10-2024,Brochura,50
7178.0,15360-1,15360,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,5857,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL A6 CAFÉ,"280,0",16/10/2024,2024-42,10,2024,10-2024,Argolados,420
7179.0,15360-2,15360,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,5857,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL A6 CAFÉ,"55,0",16/10/2024,2024-42,10,2024,10-2024,Argolados,"82,5"
7180.0,15355-1,15355,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,6632,"AGENDA PLANNER WIRE-O 2025 BOSSA NOVA DIÁRIA 11,5X16 PONTOS OFF WHITE","170,0",15/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,340
7181.0,15355-2,15355,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,6632,"AGENDA PLANNER WIRE-O 2025 BOSSA NOVA DIÁRIA 11,5X16 PONTOS OFF WHITE","100,0",15/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,200
7182.0,15350-1,15350,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,6403,"AGENDA PLANNER WIRE-O 2025 CLÁSSICA DIÁRIA 11,5X16 VERDE OLIVA","210,0",18/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,420
7183.0,15350-2,15350,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,6403,"AGENDA PLANNER WIRE-O 2025 CLÁSSICA DIÁRIA 11,5X16 VERDE OLIVA","70,0",18/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,140
7184.0,15357-1,15357,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,5819,AGENDA PLANNER ARGOLADO 2025 ASTRAL SEMANAL A6 MARÉ OFF WHITE,"240,0",15/10/2024,2024-42,10,2024,10-2024,Argolados,360
7186.0,15319-1,15319,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,5963,AGENDA PLANNER CICEROS 2025 ASTRAL SEMANAL 14X21 MARÉ OFF WHITE,"560,0",15/10/2024,2024-42,10,2024,10-2024,Brochura,560
7188.0,15336-1,15336,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,6045,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL 9X13 PRETA,"510,0",16/10/2024,2024-42,10,2024,10-2024,Brochura,510
7189.0,15336-2,15336,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6045,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL 9X13 PRETA,"130,0",16/10/2024,2024-42,10,2024,10-2024,Brochura,130
7190.0,15346-1,15346,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,6595,AGENDA PLANNER WIRE-O 2025 MELISSA DIÁRIA A5 COLMEIA,"300,0",18/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,600
7191.0,15346-2,15346,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6595,AGENDA PLANNER WIRE-O 2025 MELISSA DIÁRIA A5 COLMEIA,"90,0",18/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,180
7192.0,15409-1,15409,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,6687,AGENDA PLANNER WIRE-O 2025 PÓLEN SEMANAL NOTAS C/ DIVISÓRIAS A5 AROMAS OFF WHITE,"250,0",19/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,500
7193.0,15409-2,15409,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6687,AGENDA PLANNER WIRE-O 2025 PÓLEN SEMANAL NOTAS C/ DIVISÓRIAS A5 AROMAS OFF WHITE,"80,0",19/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,160
7194.0,15325-1,15325,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,6212,AGENDA PLANNER CICEROS 2025 BOSSA NOVA SEMANAL 14X21 PONTOS OFF WHITE,"160,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,160
7195.0,15325-2,15325,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6212,AGENDA PLANNER CICEROS 2025 BOSSA NOVA SEMANAL 14X21 PONTOS OFF WHITE,"100,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,100
7196.0,15376-1,15376,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,5949,AGENDA PLANNER ARGOLADO 2025 PÓLEN SEMANAL NOTAS A5 AROMAS AZUL,"180,0",19/10/2024,2024-42,10,2024,10-2024,Argolados,270
7197.0,15376-2,15376,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,5949,AGENDA PLANNER ARGOLADO 2025 PÓLEN SEMANAL NOTAS A5 AROMAS AZUL,"55,0",19/10/2024,2024-42,10,2024,10-2024,Argolados,"82,5"
7198.0,15379-1,15379,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,6441,AGENDA PLANNER WIRE-O 2025 CLÁSSICA SEMANAL ANOTAÇÕES A5 VERMELHO QUENTE,"295,0",18/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,590
7199.0,15379-2,15379,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6441,AGENDA PLANNER WIRE-O 2025 CLÁSSICA SEMANAL ANOTAÇÕES A5 VERMELHO QUENTE,"90,0",18/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,180
7200.0,15387-1,15387,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,6380,AGENDA PLANNER WIRE-O 2025 ASTRAL SEMANAL NOTAS C/ DIVISÓRIAS A5 ECLIPSE PRETO,"150,0",18/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,300
7201.0,15387-2,15387,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6380,AGENDA PLANNER WIRE-O 2025 ASTRAL SEMANAL NOTAS C/ DIVISÓRIAS A5 ECLIPSE PRETO,"70,0",18/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,140
7202.0,15428-1,15428,1,EQ-5,CAIO,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"100,0",14/10/2024,2024-42,10,2024,10-2024,Brochura,100
7203.0,15427-1,15427,1,EQ-5,CAIO,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"280,0",14/10/2024,2024-42,10,2024,10-2024,Brochura,280
7204.0,15371-1,15371,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,5871,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL NOTAS A5 VERDE OLIVA,"240,0",16/10/2024,2024-42,10,2024,10-2024,Argolados,360
7205.0,15371-2,15371,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,5871,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL NOTAS A5 VERDE OLIVA,"15,0",16/10/2024,2024-42,10,2024,10-2024,Argolados,"22,5"
7206.0,15364-1,15364,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,6465,"AGENDA PLANNER WIRE-O 2025 CLÁSSICA SEMANAL OFFICE 15,5X9 VERDE OLIVA","435,0",17/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,870
7207.0,15364-2,15364,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,6465,"AGENDA PLANNER WIRE-O 2025 CLÁSSICA SEMANAL OFFICE 15,5X9 VERDE OLIVA","30,0",17/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,60
7208.0,15302-1,15302,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,6205,AGENDA PLANNER CICEROS 2025 KRAFT DIÁRIA 14X21 FLORES MAX,"115,0",16/10/2024,2024-42,10,2024,10-2024,Brochura,115
7209.0,15302-2,15302,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,6205,AGENDA PLANNER CICEROS 2025 KRAFT DIÁRIA 14X21 FLORES MAX,"90,0",16/10/2024,2024-42,10,2024,10-2024,Brochura,90
7210.0,15405-1,15405,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"100,0",15/10/2024,2024-42,10,2024,10-2024,Brochura,100
7211.0,15415-1,15415,1,EQ-6,ELIANE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"120,0",14/10/2024,2024-42,10,2024,10-2024,Brochura,120
7212.0,15328-1,15328,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,6083,"AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL PLANEJAMENTO 17X19,5 PRETA","185,0",15/10/2024,2024-42,10,2024,10-2024,Brochura,185
7214.0,15383-1,15383,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,6601,AGENDA PLANNER WIRE-O 2025 BOSSA NOVA SEMANAL ANOTAÇÕES A5 PONTOS OFF WHITE,"340,0",16/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,680
7215.0,15383-2,15383,2,EQ-6,ELIANE,SITE,ENTREGA TOTAL,6601,AGENDA PLANNER WIRE-O 2025 BOSSA NOVA SEMANAL ANOTAÇÕES A5 PONTOS OFF WHITE,"100,0",16/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,200
7216.0,15317-1,15317,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,6281,AGENDA PLANNER CICEROS 2025 MELISSA SEMANAL ANOTAÇÕES 14X21 CASA DAS ABELHAS LILÁS,"670,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,670
7217.0,15317-2,15317,2,EQ-6,ELIANE,SITE,ENTREGA TOTAL,6281,AGENDA PLANNER CICEROS 2025 MELISSA SEMANAL ANOTAÇÕES 14X21 CASA DAS ABELHAS LILÁS,"100,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,100
7218.0,15416-1,15416,1,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"50,0",14/10/2024,2024-42,10,2024,10-2024,Revistas(Individuais),30
7219.0,15416-2,15416,2,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"60,0",14/10/2024,2024-42,10,2024,10-2024,Revistas(Individuais),36
7220.0,15416-3,15416,3,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"30,0",14/10/2024,2024-42,10,2024,10-2024,Revistas(Individuais),18
7221.0,15416-4,15416,4,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"30,0",14/10/2024,2024-42,10,2024,10-2024,Revistas(Individuais),18
7222.0,15416-5,15416,5,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"100,0",14/10/2024,2024-42,10,2024,10-2024,Revistas(Individuais),60
7223.0,15374-1,15374,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,5901,AGENDA PLANNER ARGOLADO 2025 MELISSA SEMANAL NOTAS A5 CASINHA DAS ABELHAS,"235,0",15/10/2024,2024-42,10,2024,10-2024,Argolados,"352,5"
7225.0,15309-1,15309,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,5970,AGENDA PLANNER CICEROS 2025 ASTRAL SEMANAL ANOTAÇÕES 14X21 ECLIPSE PRETO,"345,0",16/10/2024,2024-42,10,2024,10-2024,Brochura,345
7226.0,15309-2,15309,2,EQ-7,CASSIA,SITE,ENTREGA TOTAL,5970,AGENDA PLANNER CICEROS 2025 ASTRAL SEMANAL ANOTAÇÕES 14X21 ECLIPSE PRETO,"30,0",16/10/2024,2024-42,10,2024,10-2024,Brochura,30
7227.0,15419-1,15419,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7295,CALENDARIO DE MESA 20X15 CICEROS 2025 BOSSA NOVA,"375,0",15/10/2024,2024-42,10,2024,10-2024,Calendário com capa,"562,5"
7228.0,15401-1,15401,1,EQ-8,MARGO,PERSONALIZADO,ENTREGA TOTAL,P35,CALENDARIO DE MESA$13X15$POLICROMIA,"50,0",14/10/2024,2024-42,10,2024,10-2024,Calendário,"37,5"
7229.0,15431-1,15431,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7301,"CALENDARIO DE MESA 9,5X13 CICEROS 2025 KRAFT","725,0",16/10/2024,2024-42,10,2024,10-2024,Calendário com capa,"1087,5"
7230.0,15362-1,15362,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,5932,AGENDA PLANNER ARGOLADO 2025 MELISSA SEMANAL A6 CAMINHO DAS ABELHAS,"170,0",18/10/2024,2024-42,10,2024,10-2024,Argolados,255
7231.0,15362-2,15362,2,EQ-8,MARGO,SITE,ENTREGA TOTAL,5932,AGENDA PLANNER ARGOLADO 2025 MELISSA SEMANAL A6 CAMINHO DAS ABELHAS,"15,0",18/10/2024,2024-42,10,2024,10-2024,Argolados,"22,5"
7232.0,15359-1,15359,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,5840,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL A6 VERMELHO QUENTE,"175,0",18/10/2024,2024-42,10,2024,10-2024,Argolados,"262,5"
7233.0,15359-2,15359,2,EQ-8,MARGO,SITE,ENTREGA TOTAL,5840,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL A6 VERMELHO QUENTE,"55,0",18/10/2024,2024-42,10,2024,10-2024,Argolados,"82,5"
7234.0,15358-1,15358,1,EQ-9,FRAN,ATACADO,ENTREGA TOTAL,5833,AGENDA PLANNER ARGOLADO 2025 ATELIÊ SEMANAL A6 PRETO,"185,0",15/10/2024,2024-42,10,2024,10-2024,Argolados,"277,5"
7236.0,15353-1,15353,1,EQ-9,FRAN,ATACADO,ENTREGA TOTAL,6557,"AGENDA PLANNER WIRE-O 2025 MELISSA DIÁRIA 11,5X16 CASINHA DAS ABELHAS","425,0",15/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,850
7237.0,15353-2,15353,2,EQ-9,FRAN,SITE,ENTREGA TOTAL,6557,"AGENDA PLANNER WIRE-O 2025 MELISSA DIÁRIA 11,5X16 CASINHA DAS ABELHAS","30,0",15/10/2024,2024-42,10,2024,10-2024,Wire-o com fita,60
7238.0,15331-1,15331,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,6243,"AGENDA PLANNER CICEROS 2025 MELISSA SEMANAL PLANEJAMENTO 17X19,5 FAVO DE ABELHAS","195,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,195
7240.0,15326-1,15326,1,EQ-9,FRAN,ATACADO,ENTREGA TOTAL,6267,AGENDA PLANNER CICEROS 2025 MELISSA SEMANAL 14X21 CASA DAS ABELHAS ROSÊ,"220,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,220
7241.0,15326-2,15326,2,EQ-9,FRAN,SITE,ENTREGA TOTAL,6267,AGENDA PLANNER CICEROS 2025 MELISSA SEMANAL 14X21 CASA DAS ABELHAS ROSÊ,"56,0",18/10/2024,2024-42,10,2024,10-2024,Brochura,56
7242.0,15407-1,15407,1,EQ-5,CAIO,PERSONALIZADO,ENTREGA TOTAL,P10,CADERNO CRIATIVO A5$A5$POLICROMIA,"75,0",10/10/2024,2024-41,10,2024,10-2024,Argolados,"112,5"
7243.0,15516-1,15516,1,EQ-TODOS,TODOS,PERSONALIZADO,ENTREGA TOTAL,P0,CICEROESPRESSO 14X21,"150,0",15/10/2024,2024-42,10,2024,10-2024,Brochura,150
7244.0,15295-1,15295,1,EQ-2,DEYVSON,PERSONALIZADO,ENTREGA TOTAL,P52,CICEROS$9X13$POLICROMIA,"500,0",16/10/2024,2024-42,10,2024,10-2024,Brochura,500
7245.0,15406-1,15406,1,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P0,CICEROESPRESSO 14X21,"500,0",07/10/2024,2024-41,10,2024,10-2024,Brochura,500
7246.0,36027,36027,7,EQ-TODOS,TODOS,PROTOTIPO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"2,0",15/10/2024,2024-42,10,2024,10-2024,Brochura,2
7247.0,35786,35786,6,EQ-TODOS,TODOS,PROTOTIPO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"2,0",15/10/2024,2024-42,10,2024,10-2024,Brochura,2
7248.0,15447-1,15447,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"100,0",21/10/2024,2024-43,10,2024,10-2024,Brochura,100
7249.0,15522-1,15522,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P109,PLANNER DATADA WIRE-O$A5$POLICROMIA,"80,0",04/11/2024,2024-45,11,2024,11-2024,Wire-o com fita,160
